employee_id,candidate_id,request_id,hospital_id,hospital_name,employee_name,email,phone,role,department,employment_type,license_state,license_status,hire_date,assignment_start_date,assignment_end_date,hourly_pay_rate,employment_status
EMP000108,CAN000339,REQ001206,220017,CARNEY HOSPITAL,Amy Swanson,jasmine39@example.com,001-672-375-7844x683,Laboratory Technician,Laboratory,Permanent Placement,MA,Pending,2026-07-31,2026-03-04,2026-05-27,33.83,Assignment Completed
EMP000109,CAN000342,REQ000306,220101,NEWTON-WELLESLEY HOSPITAL,Carrie Richardson,williefarley@example.com,662.551.5381x4474,Emergency Room Nurse,Emergency Department,Permanent Placement,MA,Active,2026-07-31,2025-09-10,2025-12-03,79.84,Assignment Completed
EMP000110,CAN000344,REQ000503,22010F,VA BOSTON HEALTHCARE SYSTEM - JAMAICA PLAIN,Brian Vasquez,ricerachel@example.com,670-724-3765,Travel Nurse,Travel Nursing,Permanent Placement,MA,Active,2026-07-31,2025-12-05,2026-02-27,79.5,Active
EMP000111,CAN000354,REQ001554,220036,BOSTON MEDICAL CENTER-BRIGHTON,Christine Smith,brittanysmith@example.net,288.544.3448x123,Emergency Room Nurse,Emergency Department,Permanent Placement,MA,Active,2026-07-31,2026-07-12,2026-10-04,62.75,Active
EMP000112,CAN000359,REQ000854,220031,BOSTON MEDICAL CENTER,Brian Smith,andersonkayla@example.com,(490)901-8513,Travel Nurse,Travel Nursing,Local Contract,MA,Active,2026-07-31,2026-04-25,2026-08-15,83.22,Active
EMP000113,CAN000364,REQ001019,220075,MASSACHUSETTS EYE AND EAR INFIRMARY -,Martha Sanchez,idunn@example.net,788.236.1968x9313,Physical Therapist,Rehabilitation,Permanent Placement,MA,Active,2026-07-31,2026-03-07,2026-09-05,60.39,Active
EMP000114,CAN000371,REQ000621,220001,UMASS MEMORIAL HEALTHALLIANCE HOSPITALS,Tony Smith,karen68@example.org,965-221-5681x82096,Emergency Room Nurse,Emergency Department,Permanent Placement,MA,Active,2026-07-31,2026-06-21,2026-09-13,64.69,Active
EMP000115,CAN000372,REQ000885,220011,CAMBRIDGE HEALTH ALLIANCE,Michael Miller,cisnerosjesse@example.org,+1-822-288-9857x25459,Physical Therapist,Rehabilitation,Per Diem,MA,Active,2026-07-31,2026-08-09,2026-09-06,45.74,Active
EMP000116,CAN000373,REQ000358,22009F,NORTHAMPTON VA MEDICAL CENTER,Zachary Lawson,ashleygamble@example.org,4246817175,Radiologic Technologist,Radiology,Permanent Placement,MA,Active,2026-07-31,2026-06-25,2026-07-23,45.97,Active
EMP000117,CAN000376,REQ001759,224045,HOSPITAL FOR BEHAVIORAL MEDICINE,Maureen Bailey,dday@example.org,721-766-3651,ICU Nurse,Intensive Care Unit,Per Diem,MA,Active,2026-07-31,2025-12-02,2026-03-24,58.46,Assignment Completed
EMP000118,CAN000378,REQ000822,224031,CAPE COD & ISLANDS COMMUNITY MENTAL HEALTH CENTER,Mark Miller,hillchristopher@example.net,568.734.2016x542,Respiratory Therapist,Respiratory Care,Local Contract,MA,Active,2026-07-31,2025-08-27,2025-11-19,49.22,Active
EMP000119,CAN000390,REQ000485,223302,BOSTON CHILDREN'S HOSPITAL,Ashley Robinson,dillon12@example.com,573-615-8477x686,Allied Health Professional,Allied Health,Permanent Placement,MA,Active,2026-07-31,2025-10-19,2026-02-08,62.88,Assignment Completed
EMP000120,CAN000394,REQ000558,220030,BAYSTATE WING HOSPITAL,Michelle Shah,berrydebbie@example.net,001-965-453-3077x04611,Laboratory Technician,Laboratory,Travel Contract,MA,Active,2026-07-31,2026-06-19,2026-10-09,38.03,Active
EMP000121,CAN000395,REQ001301,220073,BROWN UNIVERSITY HEALTH MORTON HOSPITAL,James Ray,andrew90@example.com,626-608-8050x1716,Radiologic Technologist,Radiology,Local Contract,MA,Active,2026-07-31,2025-10-13,2026-01-05,58.88,On Leave
EMP000122,CAN000396,REQ001581,220017,CARNEY HOSPITAL,Jennifer Hawkins,troy06@example.com,001-377-715-9103x002,Emergency Room Nurse,Emergency Department,Travel Contract,MA,Active,2026-07-31,2025-12-03,2026-03-25,52.01,Active
EMP000123,CAN000397,REQ001573,220065,BAYSTATE NOBLE HOSPITAL,Brandon Ramsey,lisa80@example.net,8406104145,Emergency Room Nurse,Emergency Department,Travel Contract,MA,Active,2026-07-31,2026-05-01,2026-05-29,64.89,Active
EMP000124,CAN000398,REQ000468,224044,WESTBOROUGH BEHAVIORAL HEALTHCARE HOSPITAL LLC,Lauren Wilson,michelle96@example.net,318.683.9774x573,Travel Nurse,Travel Nursing,Local Contract,MA,Active,2026-07-31,2026-01-23,2026-07-24,80.87,Active
EMP000125,CAN000401,REQ001660,220175,METROWEST MEDICAL CENTER,Jay Parks,thomasnancy@example.net,930-772-4078,ICU Nurse,Intensive Care Unit,Permanent Placement,MA,Active,2026-07-31,2026-06-22,2026-12-21,65.07,Assignment Completed
EMP000126,CAN000404,REQ000774,224043,TARAVISTA BEHAVIORAL HEALTH CENTER,Nicholas Suarez,tyler23@example.com,+1-749-340-1289x7432,Physical Therapist,Rehabilitation,Travel Contract,MA,Active,2026-07-31,2026-01-19,2026-04-20,45.62,Active
EMP000127,CAN000405,REQ000225,220017,CARNEY HOSPITAL,Steven Thomas,waderonnie@example.org,(241)920-9579,Radiologic Technologist,Radiology,Local Contract,MA,Active,2026-07-31,2026-01-08,2026-04-09,44.82,Active
EMP000128,CAN000408,REQ001716,224007,MCLEAN HOSPITAL CORPORATION,Jamie Rodriguez,natalie87@example.net,(545)256-9644,Respiratory Therapist,Respiratory Care,Per Diem,MA,Active,2026-07-31,2025-09-10,2025-11-05,50.93,Active
EMP000129,CAN000409,REQ001924,220073,BROWN UNIVERSITY HEALTH MORTON HOSPITAL,Gwendolyn Salazar,kpope@example.com,910-672-7284x9824,ICU Nurse,Intensive Care Unit,Travel Contract,MA,Active,2026-07-31,2026-02-17,2026-05-19,52.06,Active
EMP000130,CAN000413,REQ000953,220088,NEW ENGLAND BAPTIST HOSPITAL,Jason Jenkins,gainesanthony@example.com,629-243-9852,Allied Health Professional,Allied Health,Permanent Placement,MA,Active,2026-07-31,2025-09-10,2026-03-11,58.06,Assignment Completed
EMP000131,CAN000417,REQ001260,220070,MELROSEWAKEFIELD HEALTHCARE,Jorge Lyons,thomasroberts@example.net,897-854-6617,Registered Nurse,General Nursing,Travel Contract,MA,Active,2026-07-31,2025-11-14,2025-12-12,48.55,Active
EMP000132,CAN000418,REQ000076,223300,FRANCISCAN CHILDREN'S HOSPITAL & REHAB CENTER,Jim Elliott,carpenteraustin@example.net,+1-597-705-2774x02588,Laboratory Technician,Laboratory,Per Diem,MA,Pending,2026-07-31,2025-11-08,2026-01-31,35.08,Active
EMP000133,CAN000431,REQ000842,224038,"WALDEN BEHAVIORAL CARE, LLC",Jaime Velasquez,barryyoung@example.com,+1-671-807-0449x6410,Respiratory Therapist,Respiratory Care,Permanent Placement,MA,Pending,2026-07-31,2025-11-25,2025-12-23,38.32,Active
EMP000134,CAN000432,REQ000520,220126,NORWOOD HOSPITAL,James Wallace,jamielopez@example.com,+1-604-508-5095,Emergency Room Nurse,Emergency Department,Local Contract,MA,Active,2026-07-31,2025-10-26,2026-01-18,57.89,Assignment Completed
EMP000135,CAN000433,REQ001658,224001,TAUNTON STATE HOSPITAL,Ronald Hamilton,vpatton@example.org,686-448-7699,Laboratory Technician,Laboratory,Travel Contract,MA,Active,2026-07-31,2026-04-01,2026-09-30,43.54,Assignment Completed
EMP000136,CAN000435,REQ000795,220175,METROWEST MEDICAL CENTER,Rachel Patrick,martinezashley@example.com,527-870-7070x578,Allied Health Professional,Allied Health,Travel Contract,MA,Active,2026-07-31,2026-02-24,2026-05-26,68.71,Active
EMP000137,CAN000441,REQ000221,220135,FALMOUTH HOSPITAL,Suzanne Valdez,shanebarnes@example.net,(783)769-2944,Travel Nurse,Travel Nursing,Permanent Placement,MA,Pending,2026-07-31,2026-07-25,2026-11-14,75.21,Active
EMP000138,CAN000446,REQ001280,220071,MASSACHUSETTS GENERAL HOSPITAL,Morgan Hays,russellramirez@example.net,315-542-1447x73244,Laboratory Technician,Laboratory,Local Contract,MA,Pending,2026-07-31,2025-12-24,2026-03-18,34.08,Active
EMP000139,CAN000451,REQ001208,224043,TARAVISTA BEHAVIORAL HEALTH CENTER,Lynn Young,todd24@example.org,877-969-5874x1314,Emergency Room Nurse,Emergency Department,Local Contract,MA,Active,2026-07-31,2026-03-27,2026-04-24,65.93,Active
EMP000140,CAN000452,REQ001710,220119,BRIGHAM AND WOMEN FAULKNER HOSPITAL,Jeffery Thompson,donna56@example.net,(577)896-3044,ICU Nurse,Intensive Care Unit,Travel Contract,MA,Expired,2026-07-31,2026-08-23,2026-11-22,76.55,Assignment Completed
EMP000141,CAN000456,REQ001544,223304,THE SHRINERS' HOSPITAL FOR CHILDREN - BOSTON,Mark Watts,nelsondavid@example.com,+1-462-341-1186x0089,Laboratory Technician,Laboratory,Per Diem,MA,Active,2026-07-31,2025-10-22,2026-02-11,36.73,Active
EMP000142,CAN000457,REQ001853,220084,EMERSON HOSPITAL -,Cheyenne Obrien,kristen68@example.net,8446731497,Radiologic Technologist,Radiology,Local Contract,MA,Active,2026-07-31,2026-05-08,2026-11-06,43.77,Assignment Completed
EMP000143,CAN000458,REQ000620,220036,BOSTON MEDICAL CENTER-BRIGHTON,Walter Hoffman,smitchell@example.net,536.907.6581x73906,Radiologic Technologist,Radiology,Per Diem,MA,Active,2026-07-31,2026-01-27,2026-02-24,48.86,Assignment Completed
EMP000144,CAN000459,REQ001128,220060,BETH ISRAEL DEACONESS HOSPITAL PLYMOUTH,Brian Collins,lisadaugherty@example.org,+1-923-579-3126,Allied Health Professional,Allied Health,Permanent Placement,MA,Pending,2026-07-31,2026-08-24,2027-02-22,61.25,Active
EMP000145,CAN000465,REQ000664,220071,MASSACHUSETTS GENERAL HOSPITAL,Mary Jones,dakotarobinson@example.org,991-528-9659x994,Radiologic Technologist,Radiology,Per Diem,MA,Active,2026-07-31,2026-05-13,2026-07-08,35.27,Active
EMP000146,CAN000466,REQ000163,220049,UMASS MEMORIAL HEALTHCARE-MARLBOROUGH HOSPITAL,David Robinson,douglasalvarez@example.org,810-828-7675x48138,Physical Therapist,Rehabilitation,Permanent Placement,MA,Active,2026-07-31,2025-12-05,2026-03-27,48.64,Active
EMP000147,CAN000472,REQ001848,220029,ANNA JAQUES HOSPITAL,Andrew Franklin,vthompson@example.org,348-451-5791x9711,Travel Nurse,Travel Nursing,Per Diem,MA,Active,2026-07-31,2026-09-02,2026-09-30,68.95,Active
EMP000148,CAN000477,REQ000259,220108,BETH ISRAEL DEACONESS HOSPITAL - MILTON,Nicole Gonzales,swatkins@example.com,001-367-834-5957x6403,Emergency Room Nurse,Emergency Department,Permanent Placement,MA,Active,2026-07-31,2025-11-16,2026-05-17,65.78,Active
EMP000149,CAN000478,REQ001703,220016,BAYSTATE FRANKLIN MEDICAL CENTER,Tiffany Morales,martingarrett@example.com,+1-983-892-2501x425,Laboratory Technician,Laboratory,Per Diem,MA,Active,2026-07-31,2025-11-23,2025-12-21,31.73,Active
EMP000150,CAN000483,REQ001951,220017,CARNEY HOSPITAL,Kenneth Cruz,psmith@example.net,(760)346-4197x8575,Radiologic Technologist,Radiology,Permanent Placement,MA,Active,2026-07-31,2026-02-19,2026-05-14,46.65,Active
EMP000151,CAN000485,REQ001837,224023,WESTWOOD PEMBROKE HEALTH SYSTEMS,Julia Williams,johnny54@example.org,+1-642-245-6075,Physician,Medical Services,Per Diem,MA,Active,2026-07-31,2026-03-11,2026-07-01,164.35,Active
EMP000152,CAN000486,REQ000692,22009F,NORTHAMPTON VA MEDICAL CENTER,Nicholas Schmidt,fwright@example.net,522-976-4579,ICU Nurse,Intensive Care Unit,Permanent Placement,MA,Active,2026-07-31,2025-09-12,2025-11-07,71.82,Active
EMP000153,CAN000488,REQ000257,220063,LOWELL GENERAL HOSPITAL,Cindy Walls,julie24@example.net,+1-609-962-4406x30624,Allied Health Professional,Allied Health,Local Contract,MA,Active,2026-07-31,2026-01-16,2026-04-17,68.3,Active
EMP000154,CAN000490,REQ000979,220035,NORTH SHORE MEDICAL CENTER -,Rodney Hernandez,sclark@example.org,+1-664-660-9178x51385,Respiratory Therapist,Respiratory Care,Local Contract,MA,Active,2026-07-31,2026-05-16,2026-11-14,54.07,Active
EMP000155,CAN000493,REQ001869,224022,BOURNEWOOD HOSPITAL,Shane Ross,patelmatthew@example.com,+1-321-869-6663x0932,Laboratory Technician,Laboratory,Per Diem,MA,Active,2026-07-31,2026-07-01,2026-08-26,28.25,Assignment Completed
EMP000156,CAN000505,REQ000358,22009F,NORTHAMPTON VA MEDICAL CENTER,Matthew Baker,matthewbyrd@example.net,871-627-0587x7221,Radiologic Technologist,Radiology,Permanent Placement,MA,Active,2026-07-31,2026-06-25,2026-07-23,41.14,Active
EMP000157,CAN000507,REQ000698,220052,SIGNATURE HEALTHCARE BROCKTON HOSPITAL,Randall Floyd,chelseamoore@example.net,796.943.4745x2455,Emergency Room Nurse,Emergency Department,Travel Contract,MA,Pending,2026-07-31,2026-06-16,2026-07-14,70.74,Active
EMP000158,CAN000510,REQ000819,220019,UMASS MEMORIAL HEALTH - HARRINGTON HOSPITAL,Amy Brown,joshua57@example.com,672-515-6229,ICU Nurse,Intensive Care Unit,Per Diem,MA,Active,2026-07-31,2026-02-27,2026-04-24,73.63,Assignment Completed
EMP000159,CAN000523,REQ000224,224046,MIRAVISTA BEHAVIORAL HEALTH CENTER,Renee Thomas,pauljennifer@example.com,+1-613-434-2457x988,Allied Health Professional,Allied Health,Local Contract,MA,Pending,2026-07-31,2025-11-10,2026-01-05,47.6,Active
EMP000160,CAN000525,REQ000576,224032,WORCESTER RECOVERY CENTER AND HOSPITAL,Dr. Cody Kane,nhayes@example.com,+1-948-971-4855x245,Registered Nurse,General Nursing,Permanent Placement,MA,Active,2026-07-31,2025-09-20,2025-12-13,43.32,Assignment Completed
EMP000161,CAN000526,REQ000969,220046,BERKSHIRE MEDICAL CENTER,Gloria Stone,caseyronald@example.org,+1-421-737-1184,Radiologic Technologist,Radiology,Local Contract,MA,Active,2026-07-31,2025-10-24,2026-01-16,47.67,Active
EMP000162,CAN000530,REQ000432,221303,ATHOL MEMORIAL HOSPITAL,Ruben Jones,donald61@example.net,001-392-937-2450x1848,Radiologic Technologist,Radiology,Permanent Placement,MA,Active,2026-07-31,2026-03-06,2026-06-05,52.18,Active
EMP000163,CAN000532,REQ001167,220036,BOSTON MEDICAL CENTER-BRIGHTON,Sharon Allen,bcopeland@example.com,7143448564,Physician,Medical Services,Local Contract,MA,Active,2026-07-31,2025-09-30,2025-12-30,131.26,Active
EMP000164,CAN000534,REQ000777,220088,NEW ENGLAND BAPTIST HOSPITAL,Vincent Allen,tochoa@example.net,2575798066,ICU Nurse,Intensive Care Unit,Travel Contract,MA,Active,2026-07-31,2025-12-25,2026-02-19,54.84,Active
EMP000165,CAN000539,REQ001387,224013,ARBOUR HOSPITAL,Willie Johnson,marthalucero@example.org,973.920.4309,Radiologic Technologist,Radiology,Per Diem,MA,Active,2026-07-31,2026-03-06,2026-05-29,59.67,Active
EMP000166,CAN000546,REQ001995,224038,"WALDEN BEHAVIORAL CARE, LLC",Amy Hawkins,cody08@example.org,4565409951,Physician,Medical Services,Local Contract,MA,Active,2026-07-31,2026-07-01,2026-07-29,181.14,Active
EMP000167,CAN000547,REQ000644,220029,ANNA JAQUES HOSPITAL,Catherine Robinson,collin29@example.com,001-227-328-2709,Laboratory Technician,Laboratory,Travel Contract,MA,Active,2026-07-31,2025-12-09,2026-03-03,37.08,Active
EMP000168,CAN000549,REQ000671,220080,HOLY FAMILY HOSPITAL,David Roth,laurawilliams@example.org,591.681.5899x8868,Emergency Room Nurse,Emergency Department,Travel Contract,MA,Active,2026-07-31,2026-01-24,2026-03-21,61.45,Active
EMP000169,CAN000554,REQ001258,220171,"LAHEY HOSPITAL & MEDICAL CENTER, BURLINGTON",Joann Alvarado,chadwilson@example.org,612.385.2464x8449,Emergency Room Nurse,Emergency Department,Local Contract,MA,Active,2026-07-31,2025-09-29,2026-01-19,49.25,Active
EMP000170,CAN000556,REQ001637,220016,BAYSTATE FRANKLIN MEDICAL CENTER,Randy Bates,kaylahardy@example.org,001-202-854-2573,Allied Health Professional,Allied Health,Permanent Placement,MA,Active,2026-07-31,2025-12-15,2026-03-09,38.42,Active
EMP000171,CAN000557,REQ000145,220020,SAINT ANNE'S HOSPITAL,Edgar Brown,courtneyrogers@example.net,707.213.9848x228,Laboratory Technician,Laboratory,Per Diem,MA,Active,2026-07-31,2026-04-01,2026-07-22,40.74,Assignment Completed
EMP000172,CAN000558,REQ000464,223302,BOSTON CHILDREN'S HOSPITAL,Jennifer Ferguson,jennifermorris@example.org,(313)506-0906,Radiologic Technologist,Radiology,Per Diem,MA,Pending,2026-07-31,2025-12-25,2026-04-16,49.06,Active
EMP000173,CAN000560,REQ000785,221303,ATHOL MEMORIAL HOSPITAL,Nicholas Mccarty,kkidd@example.com,001-506-842-0768x3625,Registered Nurse,General Nursing,Per Diem,MA,Active,2026-07-31,2025-10-31,2026-02-20,55.32,Active
EMP000174,CAN000564,REQ000213,220090,MILFORD REGIONAL MEDICAL CENTER,Steven Harris,susanparker@example.org,(495)497-7524x418,Emergency Room Nurse,Emergency Department,Travel Contract,MA,Pending,2026-07-31,2026-07-31,2026-11-20,66.87,Active
EMP000175,CAN000567,REQ000940,220071,MASSACHUSETTS GENERAL HOSPITAL,Tiffany Miller,lsmith@example.com,(754)438-4807,ICU Nurse,Intensive Care Unit,Permanent Placement,MA,Active,2026-07-31,2025-11-27,2026-02-26,75.26,Active
EMP000176,CAN000571,REQ000806,220017,CARNEY HOSPITAL,Shelby Murray,kristi19@example.org,5235121106,Radiologic Technologist,Radiology,Permanent Placement,MA,Active,2026-07-31,2026-01-07,2026-04-29,38.61,Active
EMP000177,CAN000576,REQ001228,220095,HEYWOOD HOSPITAL -,Julie Hernandez,bbarnes@example.org,862-965-0622x92310,Physical Therapist,Rehabilitation,Travel Contract,MA,Active,2026-07-31,2025-10-20,2026-01-12,52.73,Active
EMP000178,CAN000587,REQ001624,224013,ARBOUR HOSPITAL,Brenda Flores,qavila@example.com,5842706810,Laboratory Technician,Laboratory,Local Contract,MA,Active,2026-07-31,2026-02-18,2026-06-10,29.7,Active
EMP000179,CAN000590,REQ000746,220074,SOUTHCOAST HOSPITALS GROUP,Mark Knight,jay04@example.org,425.937.6576,Laboratory Technician,Laboratory,Local Contract,MA,Active,2026-07-31,2025-10-20,2026-01-19,28.67,Active
EMP000180,CAN000593,REQ000918,224038,"WALDEN BEHAVIORAL CARE, LLC",Lauren Grant,andrew97@example.org,001-223-216-6007x6762,Travel Nurse,Travel Nursing,Local Contract,MA,Pending,2026-07-31,2025-09-26,2025-12-26,77.01,Active
EMP000181,CAN000596,REQ001708,220095,HEYWOOD HOSPITAL -,Nicole Simpson,bward@example.org,+1-442-755-7782x058,Laboratory Technician,Laboratory,Travel Contract,MA,Active,2026-07-31,2025-11-17,2026-03-09,39.16,Active
EMP000182,CAN000600,REQ001139,220177,NANTUCKET COTTAGE HOSPITAL,Mary Smith,matthew53@example.com,(999)879-9070x75504,Laboratory Technician,Laboratory,Permanent Placement,MA,Active,2026-07-31,2026-01-27,2026-04-21,29.66,Active
EMP000183,CAN000603,REQ000502,224039,WHITTIER PAVILION,Jasmine Buckley,kingdavid@example.net,527.942.0495x6121,Physician,Medical Services,Travel Contract,MA,Active,2026-07-31,2025-11-05,2025-12-03,169.69,Active
EMP000184,CAN000607,REQ000239,220105,WINCHESTER HOSPITAL,Crystal Hernandez,juliemyers@example.com,6804184980,Emergency Room Nurse,Emergency Department,Local Contract,MA,Active,2026-07-31,2026-05-29,2026-08-28,70.02,Active
EMP000185,CAN000609,REQ000139,224047,VALLEY SPRINGS BEHAVIORAL HEALTH HOSPITAL,Victoria Knight,courtneygutierrez@example.net,(834)960-6056x035,Emergency Room Nurse,Emergency Department,Travel Contract,MA,Active,2026-07-31,2026-08-18,2026-11-10,79.8,Active
EMP000186,CAN000615,REQ001352,221303,ATHOL MEMORIAL HOSPITAL,Dawn Simpson,william63@example.com,3674917665,Radiologic Technologist,Radiology,Per Diem,MA,Active,2026-07-31,2026-04-09,2026-06-04,39.92,Active
EMP000187,CAN000618,REQ000810,220019,UMASS MEMORIAL HEALTH - HARRINGTON HOSPITAL,Lisa Dickson,pmartinez@example.com,237.592.2341,Physical Therapist,Rehabilitation,Permanent Placement,MA,Active,2026-07-31,2026-07-21,2026-10-20,65.94,Active
EMP000188,CAN000619,REQ000609,220060,BETH ISRAEL DEACONESS HOSPITAL PLYMOUTH,Scott Atkinson,glewis@example.org,(777)726-9608x43768,Radiologic Technologist,Radiology,Per Diem,MA,Active,2026-07-31,2026-06-14,2026-12-13,60.9,Active
EMP000189,CAN000626,REQ000286,22001F,BEDFORD VA MEDICAL CENTER,Christopher Rodriguez,fernandoobrien@example.org,862-904-7876,Physical Therapist,Rehabilitation,Local Contract,MA,Active,2026-07-31,2026-06-20,2026-07-18,64.15,Active
EMP000190,CAN000631,REQ001497,221304,NORTH ADAMS REGIONAL HOSPITAL CORPORATION,Kristina Brown,crystalwatson@example.com,(959)975-9545x0891,Physician,Medical Services,Permanent Placement,MA,Active,2026-07-31,2025-10-29,2025-12-24,127.27,Active
EMP000191,CAN000632,REQ001813,224039,WHITTIER PAVILION,Amanda Maxwell,lutzeric@example.com,674-222-3196x46300,Physical Therapist,Rehabilitation,Permanent Placement,MA,Active,2026-07-31,2025-11-06,2026-02-26,70.05,Active
EMP000192,CAN000634,REQ000430,224031,CAPE COD & ISLANDS COMMUNITY MENTAL HEALTH CENTER,Joe Lam,melissa49@example.net,+1-555-582-9849,Radiologic Technologist,Radiology,Local Contract,MA,Expired,2026-07-31,2025-12-03,2026-06-03,55.73,Active
EMP000193,CAN000640,REQ001405,220008,STURDY MEMORIAL HOSPITAL,Larry Green,crawfordjeffrey@example.com,6658277584,Respiratory Therapist,Respiratory Care,Local Contract,MA,Active,2026-07-31,2026-07-27,2027-01-25,58.39,Active
EMP000194,CAN000645,REQ001625,224028,DR JOHN C CORRIGAN MENTAL HEALTH CENTER,Tracy Harris,marvinhopkins@example.net,001-684-986-8999x3607,Physician,Medical Services,Travel Contract,MA,Active,2026-07-31,2025-11-15,2026-02-14,123.73,On Leave
EMP000195,CAN000648,REQ000096,220171,"LAHEY HOSPITAL & MEDICAL CENTER, BURLINGTON",Matthew Roberts,wyattsara@example.com,+1-552-983-0615,Allied Health Professional,Allied Health,Permanent Placement,MA,Active,2026-07-31,2026-02-03,2026-03-31,50.87,Active
EMP000196,CAN000649,REQ000655,220052,SIGNATURE HEALTHCARE BROCKTON HOSPITAL,Timothy Simon,dianepowers@example.com,(363)325-1448,Laboratory Technician,Laboratory,Travel Contract,MA,Active,2026-07-31,2026-01-22,2026-04-16,41.51,Active
